Title,Year,Genre,Director,Cast,Runtime,Rating
Rambling Rose,1991,Drama,Martha Coolidge,Laura Dern,115,5.84971
Rambo (Rambo IV),2008,Action,Sylvester Stallone,Sylvester Stallone,91,9.64902
Rambo (Rambo IV),2008,Drama,Sylvester Stallone,Sylvester Stallone,91,9.64902
Rambo (Rambo IV),2008,Mystery,Sylvester Stallone,Sylvester Stallone,91,9.64902
Rambo III,1988,Action,Peter MacDonald,Sylvester Stallone,102,1.32131
Rambo: First Blood Part II,1985,Action,George P. Cosmatos,Sylvester Stallone,94,3.77036
Rammbock: Berlin Undead,2011,Horror,Marvin Kren,Michael Fuith,64,8.2709
Ramona and Beezus,2010,Comedy,Elizabeth Allen,Joey King,103,1.99342
Ramona and Beezus,2010,Kids&Family,Elizabeth Allen,Joey King,103,1.99342
Rampage,1988,Horror,William Friedkin,Alex McArthur,92,4.52994
Rampage,1988,Mystery,William Friedkin,Alex McArthur,92,4.52994
Rampart,2012,Action,Oren Moverman,Woody Harrelson,107,4.72279
Rampart,2012,Drama,Oren Moverman,Woody Harrelson,107,4.72279
Rampart,2012,Mystery,Oren Moverman,Woody Harrelson,107,4.72279
Ran,1985,Action,Akira Kurosawa,Tatsuya Nakadai,163,2.52182
Ran,1985,Art&Foreign,Akira Kurosawa,Tatsuya Nakadai,163,2.52182
Ran,1985,Classics,Akira Kurosawa,Tatsuya Nakadai,163,2.52182
Ran,1985,Drama,Akira Kurosawa,Tatsuya Nakadai,163,2.52182
Rancho Deluxe,1975,Action,Frank Perry,Jeff Bridges,93,1.5341
Rancho Deluxe,1975,Comedy,Frank Perry,Jeff Bridges,93,1.5341
Random Harvest,1942,Classics,Mervyn LeRoy,Ronald Colman,126,8.75167
Random Harvest,1942,Drama,Mervyn LeRoy,Ronald Colman,126,8.75167
Random Hearts,1999,Drama,Sydney Pollack,Harrison Ford,133,8.51493
Random Hearts,1999,Mystery,Sydney Pollack,Harrison Ford,133,8.51493
Random Hearts,1999,Romance,Sydney Pollack,Harrison Ford,133,8.51493
Randy and the Mob,2007,Comedy,Ray McKinnon,Walton Goggins,91,3.02353
Randy and the Mob,2007,Documentary,Ray McKinnon,Walton Goggins,91,3.02353
Rang De Basanti (Paint it Yellow),2006,Action,Rakesh Omprakash Mehra,Aamir Khan,160,5.12245
Rang De Basanti (Paint it Yellow),2006,Art&Foreign,Rakesh Omprakash Mehra,Aamir Khan,160,5.12245
Rang De Basanti (Paint it Yellow),2006,Drama,Rakesh Omprakash Mehra,Aamir Khan,160,5.12245
Rango,2011,Action,Gore Verbinski,Johnny Depp,107,2.03618
Rango,2011,Kids&Family,Gore Verbinski,Johnny Depp,107,2.03618
Ransom,1996,Action,Ron Howard,Mel Gibson,120,1.47153
Ransom,1996,Drama,Ron Howard,Mel Gibson,120,1.47153
Ransom,1996,Mystery,Ron Howard,Mel Gibson,120,1.47153
Rapid Fire,1992,Action,Dwight H. Little,Brandon Lee,100,5.77909
Rapid Fire,1992,Drama,Dwight H. Little,Brandon Lee,100,5.77909
Rapt,2011,Art&Foreign,Lucas Belvaux,Yvan Attal,125,3.93347
Rapt,2011,Drama,Lucas Belvaux,Yvan Attal,125,3.93347
Rapt,2011,Mystery,Lucas Belvaux,Yvan Attal,125,3.93347
Rapture-Palooza,2013,Comedy,Paul Middleditch,Craig Robinson,85,3.57923
Rapture-Palooza,2013,Horror,Paul Middleditch,Craig Robinson,85,3.57923
Rapture-Palooza,2013,SciFi,Paul Middleditch,Craig Robinson,85,3.57923
Rare Birds,2001,Art&Foreign,Sturla Gunnarsson,William Hurt,104,8.47811
Rare Birds,2001,Comedy,Sturla Gunnarsson,William Hurt,104,8.47811
Rare Birds,2001,Drama,Sturla Gunnarsson,William Hurt,104,8.47811
Rare Exports: A Christmas Tale,2010,Action,Jalmari Helander,Onni Tommila,80,1.00451
Rare Exports: A Christmas Tale,2010,Art&Foreign,Jalmari Helander,Onni Tommila,80,1.00451
Rare Exports: A Christmas Tale,2010,Comedy,Jalmari Helander,Onni Tommila,80,1.00451
Rare Exports: A Christmas Tale,2010,Drama,Jalmari Helander,Onni Tommila,80,1.00451
Rare Exports: A Christmas Tale,2010,Mystery,Jalmari Helander,Onni Tommila,80,1.00451
Rare Exports: A Christmas Tale,2010,SciFi,Jalmari Helander,Onni Tommila,80,1.00451
Rashmon,1951,Art&Foreign,Akira Kurosawa,Toshiro Mifune,83,6.02753
Rashmon,1951,Classics,Akira Kurosawa,Toshiro Mifune,83,6.02753
Rashmon,1951,Drama,Akira Kurosawa,Toshiro Mifune,83,6.02753
Rashmon,1951,Mystery,Akira Kurosawa,Toshiro Mifune,83,6.02753
Rat Race,2001,Comedy,Jerry Zucker,John Cleese,112,4.20501
Ratatouille,2007,Comedy,Jan Pinkava,Patton Oswalt,110,7.17829
Ratatouille,2007,Kids&Family,Jan Pinkava,Patton Oswalt,110,7.17829
Ratchet & Clank,2016,Action,Kevin Munroe,Paul Giamatti,94,8.23413
Ratchet & Clank,2016,Comedy,Kevin Munroe,Paul Giamatti,94,8.23413
Ravenous,1999,Drama,Antonia Bird,Guy Pearce,100,4.95769
Ravenous,1999,Horror,Antonia Bird,Guy Pearce,100,4.95769
Ravenous (Les affams),2018,Horror,Robin Aubert,Marc-Andre Grondin,100,4.21758
Raw,2017,Horror,Julia Ducournau,Garance Marillier,98,4.55059
Raw Deal,1986,Action,John Irvin,Arnold Schwarzenegger,105,6.24532
Raw Deal,1948,Classics,Anthony Mann,Dennis O'Keefe,89,9.13282
Raw Deal,1948,Drama,Anthony Mann,Dennis O'Keefe,89,9.13282
Raw Deal,1948,Mystery,Anthony Mann,Dennis O'Keefe,89,9.13282
Raw Faith,2011,Documentary,Wm. Peter Wiedensmith,Rev. Marilyn Sewell,94,5.40631
Rawhead Rex,1987,Horror,George Pavlou,David Dukes,89,1.47562
Rawhead Rex,1987,Mystery,George Pavlou,David Dukes,89,1.47562
Ray,2004,Drama,Taylor Hackford,Jamie Foxx,148,4.02974
Ray Harryhausen: Special Effects Titan,2011,Art&Foreign,Gilles Penso,Ray Harryhausen,97,9.09106
Ray Harryhausen: Special Effects Titan,2011,Documentary,Gilles Penso,Ray Harryhausen,97,9.09106
Raze,2014,Action,Josh C. Waller,Zoe Bell,87,6.38819
Raze,2014,Horror,Josh C. Waller,Zoe Bell,87,6.38819
Razorback,1984,Art&Foreign,Russell Mulcahy,Gregory Harrison,96,3.87803
Razorback,1984,Horror,Russell Mulcahy,Gregory Harrison,96,3.87803
RBG,2018,Documentary,Betsy West,Ruth Bader Ginsburg,96,2.69143
Reach Me,2014,Drama,John Herzfeld,Kyra Sedgwick,95,8.77552
Reaching for the Moon,2013,Drama,Bruno Barreto,Miranda Otto,116,9.44503
Ready,2011,Comedy,Anees Bazmee,Salman Khan,157,9.02021
Ready,2011,Kids&Family,Anees Bazmee,Salman Khan,157,9.02021
Ready Player One,2018,Action,Steven Spielberg,Tye Sheridan,140,1.8966
Ready Player One,2018,SciFi,Steven Spielberg,Tye Sheridan,140,1.8966
Ready to Rumble,2000,Action,Brian Robbins,David Arquette,106,6.10375
Ready to Rumble,2000,Comedy,Brian Robbins,David Arquette,106,6.10375
Ready to Wear (Prt--Porter),1994,Comedy,Robert Altman,Marcello Mastroianni,133,1.82369
Ready to Wear (Prt--Porter),1994,Drama,Robert Altman,Marcello Mastroianni,133,1.82369
Real Genius,1985,Comedy,Martha Coolidge,Val Kilmer,106,6.30826
Real Steel,2011,Action,Shawn Levy,Hugh Jackman,126,4.93093
Real Steel,2011,Drama,Shawn Levy,Hugh Jackman,126,4.93093
Real Steel,2011,SciFi,Shawn Levy,Hugh Jackman,126,4.93093
Real Women Have Curves,2002,Art&Foreign,Patricia Cardoso,America Ferrera,93,9.52863
Real Women Have Curves,2002,Comedy,Patricia Cardoso,America Ferrera,93,9.52863
Real Women Have Curves,2002,Drama,Patricia Cardoso,America Ferrera,93,9.52863
Reality,2013,Art&Foreign,Matteo Garrone,Aniello Arena,87,5.63354
Reality,2013,Drama,Matteo Garrone,Aniello Arena,87,5.63354
Reality (Ralit),2015,Drama,Quentin Dupieux,Alain Chabat,87,9.69924
Reality Bites,1993,Romance,Ben Stiller,Winona Ryder,99,5.53758
Realive,2017,SciFi,Mateo Gil,Tom Hughes,112,6.50167
Re-Animator,1985,Horror,Stuart Gordon,Jeffrey Combs,86,3.22009
Re-Animator,1985,SciFi,Stuart Gordon,Jeffrey Combs,86,3.22009
Reap the Wild Wind,1942,Action,Cecil B. DeMille,Ray Milland,123,1.54187
Reap the Wild Wind,1942,Classics,Cecil B. DeMille,Ray Milland,123,1.54187
Reap the Wild Wind,1942,Drama,Cecil B. DeMille,Ray Milland,123,1.54187
Rear Window,1954,Classics,Alfred Hitchcock,Grace Kelly,115,4.76297
Rear Window,1954,Drama,Alfred Hitchcock,Grace Kelly,115,4.76297
Rear Window,1954,Mystery,Alfred Hitchcock,Grace Kelly,115,4.76297
Reasonable Doubt,2014,Drama,Peter P. Croudins,Dominic Cooper,91,8.44573
Reasonable Doubt,2014,Mystery,Peter P. Croudins,Dominic Cooper,91,8.44573
Rebel in the Rye,2017,Drama,Danny Strong,Nicholas Hoult,109,7.22997
Rebel Without a Cause,1955,Classics,Nicholas Ray,James Dean,111,6.15681
Rebel Without a Cause,1955,Drama,Nicholas Ray,James Dean,111,6.15681
Rebels of the Neon God,2015,Art&Foreign,Ming-liang Tsai,Chao-jung Chen,106,1.29475
Rebels of the Neon God,2015,Drama,Ming-liang Tsai,Chao-jung Chen,106,1.29475
Rebound,2005,Comedy,Steve Carr,Martin Lawrence,87,8.74502
Recess: School's Out,2001,Comedy,Chuck Sheetz,Andrew Lawrence,82,4.93865
Recess: School's Out,2001,Kids&Family,Chuck Sheetz,Andrew Lawrence,82,4.93865
Reclaim,2014,Mystery,Alan White,Jacki Weaver,96,9.28678
Recount,2008,Drama,Jay Roach,Kevin Spacey,116,2.45383
Red,2010,Action,Robert Schwentke,Bruce Willis,111,2.72355
Red,2008,Drama,Trygve Allister Diesen,Brian Cox,95,9.96547
Red,2010,Mystery,Robert Schwentke,Bruce Willis,111,2.72355
Red & White (Merah Putih),2009,Art&Foreign,Yadi Sugandi,Lukman Sardi,108,2.12828
Red & White (Merah Putih),2009,Drama,Yadi Sugandi,Lukman Sardi,108,2.12828
Red 2,2013,Action,Dean Parisot,Bruce Willis,116,1.27648
Red 2,2013,Drama,Dean Parisot,Bruce Willis,116,1.27648
Red Army,2015,Documentary,Gabe Polsky,Vyacheslav Fetisov,85,3.23962
Red Cliff (Chi Bi),2009,Action,John Woo,Tony Leung Chiu Wai,148,7.17389
Red Cliff (Chi Bi),2009,Art&Foreign,John Woo,Tony Leung Chiu Wai,148,7.17389
Red Cliff (Chi Bi),2009,Classics,John Woo,Tony Leung Chiu Wai,148,7.17389
Red Cliff (Chi Bi),2009,Drama,John Woo,Tony Leung Chiu Wai,148,7.17389
Red Corner,1997,Action,Jon Avnet,Richard Gere,122,5.26869
Red Corner,1997,Mystery,Jon Avnet,Richard Gere,122,5.26869
Red Dawn,2012,Action,Dan Bradley,Chris Hemsworth,93,1.87411
Red Dog,2011,Comedy,Kriv Stenders,Josh Lucas,92,6.68418
Red Dog,2011,Drama,Kriv Stenders,Josh Lucas,92,6.68418
Red Dog,2011,Kids&Family,Kriv Stenders,Josh Lucas,92,6.68418
Red Dog: True Blue,2016,Drama,Kriv Stenders,Jason Isaacs,89,9.96499
Red Dog: True Blue,2016,Kids&Family,Kriv Stenders,Jason Isaacs,89,9.96499
Red Doors,2005,Drama,Georgia Lee,Tzi Ma,91,6.36498
Red Dragon,2002,Drama,Brett Ratner,Anthony Hopkins,125,3.77122
Red Dragon,2002,Horror,Brett Ratner,Anthony Hopkins,125,3.77122
Red Dragon,2002,Mystery,Brett Ratner,Anthony Hopkins,125,3.77122
Red Dust,1932,Drama,Victor Fleming,Jean Harlow,83,2.94806
Red Dust,1932,Romance,Victor Fleming,Jean Harlow,83,2.94806
Red Eye,2005,Action,Wes Craven,Rachel McAdams,85,5.717
Red Eye,2005,Mystery,Wes Craven,Rachel McAdams,85,5.717
Red Heat,1988,Action,Walter Hill,Arnold Schwarzenegger,106,9.3564
Red Heat,1988,Classics,Walter Hill,Arnold Schwarzenegger,106,9.3564
Red Heat,1988,Drama,Walter Hill,Arnold Schwarzenegger,106,9.3564
Red Hill,2010,Action,Patrick Hughes,Ryan Kwanten,95,5.44979
Red Hill,2010,Art&Foreign,Patrick Hughes,Ryan Kwanten,95,5.44979
Red Hill,2010,Drama,Patrick Hughes,Ryan Kwanten,95,5.44979
Red Hill,2010,Mystery,Patrick Hughes,Ryan Kwanten,95,5.44979
Red Hook Summer,2012,Drama,Spike Lee,Clarke Peters,121,3.26733
Red Knot,2014,Drama,Scott Cohen,Vincent Kartheiser,80,2.62298
Red Lights,2012,Drama,Rodrigo Corts,Cillian Murphy,119,2.64053
Red Lights,2012,Mystery,Rodrigo Corts,Cillian Murphy,119,2.64053
Red Obsession,2013,Documentary,David Roach,Russell Crowe,75,4.18881
Red Planet,2000,Mystery,Antony Hoffman,Val Kilmer,108,5.80777
Red Planet,2000,SciFi,Antony Hoffman,Val Kilmer,108,5.80777
Red Riding Hood,2011,Horror,Catherine Hardwicke,Amanda Seyfried,120,8.12643
Red Riding Hood,2011,Romance,Catherine Hardwicke,Amanda Seyfried,120,8.12643
Red Riding: 1980,2010,Art&Foreign,James Marsh,Andrew Garfield,120,8.34959
Red Riding: 1980,2010,Drama,James Marsh,Andrew Garfield,120,8.34959
Red Riding: 1980,2010,Mystery,James Marsh,Andrew Garfield,120,8.34959
Red Riding: 1983,2009,Drama,Anand Tucker,Andrew Garfield,100,1.2275
Red Riding: 1983,2009,Mystery,Anand Tucker,Andrew Garfield,100,1.2275
Red River,1948,Action,Howard Hawks,John Wayne,133,1.62506
Red Road,2007,Art&Foreign,Andrea Arnold,Kate Dickie,113,8.64881
Red Road,2007,Drama,Andrea Arnold,Kate Dickie,113,8.64881
Red Road,2007,Mystery,Andrea Arnold,Kate Dickie,113,8.64881
Red Rock West,1993,Drama,John Dahl,Nicolas Cage,97,7.36893
Red Rock West,1993,Mystery,John Dahl,Nicolas Cage,97,7.36893
Red Scorpion,1989,Action,Joseph Zito,Dolph Lundgren,102,2.71194
Red Sonja,1985,Action,Richard Fleischer,Arnold Schwarzenegger,89,1.78611
Red Sonja,1985,SciFi,Richard Fleischer,Arnold Schwarzenegger,89,1.78611
Red State,2011,Horror,Kevin Smith,Michael Parks,88,9.30402
Red State,2011,Mystery,Kevin Smith,Michael Parks,88,9.30402
Red Tails,2012,Drama,Anthony Hemingway,Terrence Howard,120,6.36328
Red Trousers: The Life of the Hong Kong Stuntmen,2003,Action,Robin Shou,Sammo Hung Kam-Bo,90,4.42548
Red Trousers: The Life of the Hong Kong Stuntmen,2003,Art&Foreign,Robin Shou,Sammo Hung Kam-Bo,90,4.42548
Red Trousers: The Life of the Hong Kong Stuntmen,2003,Documentary,Robin Shou,Sammo Hung Kam-Bo,90,4.42548
Red White & Blue,2010,Drama,Simon Rumley,Amanda Fuller,102,4.2541
Red White & Blue,2010,Horror,Simon Rumley,Amanda Fuller,102,4.2541
Redacted,2007,Documentary,Brian DePalma,Izzy Diaz,90,2.51621
Redacted,2007,Drama,Brian DePalma,Izzy Diaz,90,2.51621
Redbelt,2008,Action,David Mamet,Chiwetel Ejiofor,99,9.85535
Redbelt,2008,Drama,David Mamet,Chiwetel Ejiofor,99,9.85535
Redbelt,2008,Mystery,David Mamet,Chiwetel Ejiofor,99,9.85535
Redemption Road,2011,Drama,Mario Van Peebles,Michael Clarke Duncan,90,2.53307
Redline,2007,Action,Andy Cheng,Nadia Bjorlin,93,6.52489
Reds,1981,Classics,Warren Beatty,Warren Beatty,195,9.02942
Reds,1981,Drama,Warren Beatty,Warren Beatty,195,9.02942
Reds,1981,Romance,Warren Beatty,Warren Beatty,195,9.02942
Redwood Highway,2014,Drama,Gary Lundgren,Shirley Knight,90,4.47766
Reefer Madness (Tell Your Children) (Doped Youth),1936,Classics,Louis J. Gasnier,Dorothy Short,67,3.12171
Reefer Madness (Tell Your Children) (Doped Youth),1936,Drama,Louis J. Gasnier,Dorothy Short,67,3.12171
Reel Injun,2010,Documentary,Neil Diamond,Charlie Hill,88,2.00918
Reel Paradise,2005,Documentary,Steve James (II),John Pierson,113,6.36834
Reflections in a Golden Eye,1967,Classics,John Huston,Marlon Brando,115,8.09489
Reflections in a Golden Eye,1967,Drama,John Huston,Marlon Brando,115,8.09489
Refuge,2014,Drama,Jessica Goldberg,Krysten Ritter,86,2.95733
Regarding Henry,1991,Drama,Mike Nichols,Harrison Ford,107,4.78765
ReGeneration,2009,Documentary,Phillip Montgomery,Ryan Gosling,80,5.73464
Regression,2016,Drama,Alejandro Amenbar,Ethan Hawke,106,2.42963
Regression,2016,Mystery,Alejandro Amenbar,Ethan Hawke,106,2.42963
Reign of Fire,2002,Action,Rob Bowman,Christian Bale,101,5.34364
Reign of Fire,2002,SciFi,Rob Bowman,Christian Bale,101,5.34364
Reign Over Me,2007,Drama,Mike Binder,Adam Sandler,124,2.16203
Reinas (Queens),2006,Art&Foreign,Manuel Gmez Pereira,Marisa Paredes,107,4.69452
Reinas (Queens),2006,Comedy,Manuel Gmez Pereira,Marisa Paredes,107,4.69452
Reinas (Queens),2006,Romance,Manuel Gmez Pereira,Marisa Paredes,107,4.69452
Reincarnated,2013,Documentary,Andy Capper,Dr. Dre,98,7.20719
Reindeer Games (Deception),2000,Action,John Frankenheimer,Ben Affleck,104,1.23149
Reindeer Games (Deception),2000,Drama,John Frankenheimer,Ben Affleck,104,1.23149
Reindeer Games (Deception),2000,Mystery,John Frankenheimer,Ben Affleck,104,1.23149
Relative Values,2000,Action,Eric Styles,Sophie Thompson,87,7.54778
Relative Values,2000,Art&Foreign,Eric Styles,Sophie Thompson,87,7.54778
Relative Values,2000,Comedy,Eric Styles,Sophie Thompson,87,7.54778
Relative Values,2000,Drama,Eric Styles,Sophie Thompson,87,7.54778
Relative Values,2000,Mystery,Eric Styles,Sophie Thompson,87,7.54778
Relentless,1989,Action,William Lustig,Judd Nelson,92,5.53844
Relentless,1989,Drama,William Lustig,Judd Nelson,92,5.53844
Relentless,1989,Mystery,William Lustig,Judd Nelson,92,5.53844
Religulous,2008,Comedy,Larry Charles,Ray Suarez,101,9.73414
Religulous,2008,Documentary,Larry Charles,Ray Suarez,101,9.73414
Remember,2016,Art&Foreign,Atom Egoyan,Howard Jerome,95,9.72075
Remember,2016,Drama,Atom Egoyan,Howard Jerome,95,9.72075
Remember,2016,Mystery,Atom Egoyan,Howard Jerome,95,9.72075
Remember Me,2010,Drama,Allen Coulter,Robert Pattinson,112,8.05718
Remember Me,2010,Romance,Allen Coulter,Robert Pattinson,112,8.05718
Remember the Daze,2008,Art&Foreign,Jess Manafort,Amber Heard,101,4.43255
Remember the Daze,2008,Drama,Jess Manafort,Amber Heard,101,4.43255
Remember the Titans,2000,Drama,Boaz Yakin,Denzel Washington,113,3.42488
Rememory,2017,Drama,Mark Palansky,Peter Dinklage,111,8.03624
Rememory,2017,Mystery,Mark Palansky,Peter Dinklage,111,8.03624
Rememory,2017,SciFi,Mark Palansky,Peter Dinklage,111,8.03624
Remo Williams - The Adventure Begins,1985,Action,Guy Hamilton,Fred Ward,121,8.85106
Renaissance,2006,Action,Christian Volckman,Patrick Floersheim,105,4.81986
Renaissance,2006,Mystery,Christian Volckman,Patrick Floersheim,105,4.81986
Renaissance,2006,SciFi,Christian Volckman,Patrick Floersheim,105,4.81986
Renaissance Man,1994,Comedy,Penny Marshall,Danny DeVito,129,1.91614
Rendition,2007,Drama,Gavin Hood,Jake Gyllenhaal,122,7.26886
Rendition,2007,Mystery,Gavin Hood,Jake Gyllenhaal,122,7.26886
Renegade,2004,Action,Jan Kounen,Vincent Cassel,124,7.09753
Renegade,2004,Mystery,Jan Kounen,Vincent Cassel,124,7.09753
Reno 911!: Miami,2007,Comedy,Robert Ben Garant,Carlos Alazraqui,81,8.94398
Renoir,2013,Art&Foreign,Gilles Bourdos,Michel Bouquet,111,9.01047
Renoir,2013,Drama,Gilles Bourdos,Michel Bouquet,111,9.01047
Rent,2005,Comedy,Chris Columbus,Anthony Rapp,135,2.44316
Rent,2005,Romance,Chris Columbus,Anthony Rapp,135,2.44316
Rent-A-Cop,1988,Action,Jerry London,Burt Reynolds,95,2.05088
Rent-A-Cop,1988,Mystery,Jerry London,Burt Reynolds,95,2.05088
Repentance,2014,Horror,Philippe Caland,Forest Whitaker,94,2.79306
Repentance,2014,Mystery,Philippe Caland,Forest Whitaker,94,2.79306
Replicant,2001,Action,Ringo Lam,Jean-Claude Van Damme,99,2.6605
Replicant,2001,Mystery,Ringo Lam,Jean-Claude Van Damme,99,2.6605
Replicant,2001,SciFi,Ringo Lam,Jean-Claude Van Damme,99,2.6605
Repo Man,1984,SciFi,Alex Cox,Emilio Estevez,93,3.81341
Repo Men,2010,Action,Miguel Sapochnik,Jude Law,119,1.77115
Repo Men,2010,SciFi,Miguel Sapochnik,Jude Law,119,1.77115
Repo! The Genetic Opera,2008,Horror,Darren Lynn Bousman,Anthony Head,97,5.12625
Repo! The Genetic Opera,2008,SciFi,Darren Lynn Bousman,Anthony Head,97,5.12625
Repossessed,1990,Comedy,Bob Logan,Leslie Nielsen,89,8.74884
Repossessed,1990,Horror,Bob Logan,Leslie Nielsen,89,8.74884
Reprisal,2018,Action,Brian A. Miller,Bruce Willis,89,8.89019
Reprisal,2018,Mystery,Brian A. Miller,Bruce Willis,89,8.89019
Reprise,2006,Drama,Joachim Trier,Espen Klouman-Hiner,105,8.39958
Reptilicus,1963,Action,Poul Bang,Asbjoern Andersen,90,5.22353
Reptilicus,1963,Art&Foreign,Poul Bang,Asbjoern Andersen,90,5.22353
Reptilicus,1963,Horror,Poul Bang,Asbjoern Andersen,90,5.22353
Reptilicus,1963,SciFi,Poul Bang,Asbjoern Andersen,90,5.22353
Repulsion,1965,Classics,Roman Polanski,Catherine Deneuve,104,3.05134
Repulsion,1965,Drama,Roman Polanski,Catherine Deneuve,104,3.05134
Repulsion,1965,Horror,Roman Polanski,Catherine Deneuve,104,3.05134
Repulsion,1965,Mystery,Roman Polanski,Catherine Deneuve,104,3.05134
Requiem,2006,Art&Foreign,Hans-Christian Schmid,Sandra Hueller,92,7.98341
Requiem,2006,Drama,Hans-Christian Schmid,Sandra Hueller,92,7.98341
Requiem,2006,Horror,Hans-Christian Schmid,Sandra Hueller,92,7.98341
Requiem,2006,Mystery,Hans-Christian Schmid,Sandra Hueller,92,7.98341
Requiem for a Dream,2000,Drama,Darren Aronofsky,Ellen Burstyn,101,1.43678
Requiem for a Heavyweight,1962,Classics,Ralph Nelson,Anthony Quinn,100,2.3411
Requiem for a Heavyweight,1962,Drama,Ralph Nelson,Anthony Quinn,100,2.3411
Requiem For The American Dream,2016,Documentary,Kelly Nyks,Noam Chomsky,75,1.26024
Rescue Dawn,2007,Action,Werner Herzog,Christian Bale,120,4.61174
Rescue Dawn,2007,Drama,Werner Herzog,Christian Bale,120,4.61174
Reservation Road,2007,Drama,Terry George,Joaquin Phoenix,103,5.62599
Reservation Road,2007,Mystery,Terry George,Joaquin Phoenix,103,5.62599
Reservoir Dogs,1992,Action,Quentin Tarantino,Harvey Keitel,98,6.49717
Reservoir Dogs,1992,Mystery,Quentin Tarantino,Harvey Keitel,98,6.49717
Reset,2017,Action,Yoon Hong-Seung,Mi Yang,106,4.56852
Reset,2017,Drama,Yoon Hong-Seung,Mi Yang,106,4.56852
Reset,2017,Mystery,Yoon Hong-Seung,Mi Yang,106,4.56852
Reset,2017,SciFi,Yoon Hong-Seung,Mi Yang,106,4.56852
Reset (Relve: Histoire d'une cration),2017,Documentary,Thierry Demaizire,Benjamin Millepied,80,4.70026
Resident Evil,2002,Action,Paul W.S. Anderson,Milla Jovovich,100,5.96985
Resident Evil,2002,Horror,Paul W.S. Anderson,Milla Jovovich,100,5.96985
Resident Evil,2002,Mystery,Paul W.S. Anderson,Milla Jovovich,100,5.96985
Resident Evil: Afterlife,2010,Action,Paul W.S. Anderson,Milla Jovovich,97,3.44101
Resident Evil: Afterlife,2010,Horror,Paul W.S. Anderson,Milla Jovovich,97,3.44101
Resident Evil: Afterlife,2010,Mystery,Paul W.S. Anderson,Milla Jovovich,97,3.44101
Resident Evil: Afterlife,2010,SciFi,Paul W.S. Anderson,Milla Jovovich,97,3.44101
Resident Evil: Apocalypse,2004,Horror,Alexander Witt,Milla Jovovich,94,4.45172
Resident Evil: Damnation,2012,Action,Makoto Kamiya,Matthew Mercer,100,8.26272
Resident Evil: Damnation,2012,Art&Foreign,Makoto Kamiya,Matthew Mercer,100,8.26272
